stamp_id,album,page_filename,page_number_in_album,common_name,nationality,year,face_value,condition,estimated_value,description,collectibility_notes,owner_notes,thumbnail_path,cropped_image_path,ai_model_used,deacquired
52044d5f-421b-4a2d-868b-25b65625387e,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Coat of Arms,Isle of Man,1970s,Unknown,Used,$4-$8,Stamp with the coat of arms of the Isle of Man.,Collectible for heraldry enthusiasts.,,thumbnails/52044d5f-421b-4a2d-868b-25b65625387e_thumbnail.jpg,cropped_entities/52044d5f-421b-4a2d-868b-25b65625387e_cropped.jpg,grok-2-vision-1212,False
2e4992a8-57e5-4f21-94db-9cfa1e4830bf,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Ship,Isle of Man,1970s,Unknown,Used,$3-$7,Stamp depicting a ship.,Common but still sought after by maritime collectors.,,thumbnails/2e4992a8-57e5-4f21-94db-9cfa1e4830bf_thumbnail.jpg,cropped_entities/2e4992a8-57e5-4f21-94db-9cfa1e4830bf_cropped.jpg,grok-2-vision-1212,False
2582ef55-df91-44b9-adcd-9684ce013c84,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Three Legs,Isle of Man,1970s,Unknown,Used,$3-$7,Stamp featuring the Triskelion symbol.,"Symbolic of the Isle of Man, moderately collectible.",,thumbnails/2582ef55-df91-44b9-adcd-9684ce013c84_thumbnail.jpg,cropped_entities/2582ef55-df91-44b9-adcd-9684ce013c84_cropped.jpg,grok-2-vision-1212,False
32985a42-9af7-498b-a994-e3c56830332b,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man TT Race,Isle of Man,1970s,Unknown,Used,$5-$10,Stamp commemorating the TT (Tourist Trophy) race.,Highly collectible among motor sport enthusiasts.,,thumbnails/32985a42-9af7-498b-a994-e3c56830332b_thumbnail.jpg,cropped_entities/32985a42-9af7-498b-a994-e3c56830332b_cropped.jpg,grok-2-vision-1212,False
6eae5ec1-2baa-4738-b959-d6322bd68ac7,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Viking Scene,Isle of Man,1970s,Unknown,Used,$3-$7,Stamp showing a Viking scene.,Thematic interest in Viking history.,,thumbnails/6eae5ec1-2baa-4738-b959-d6322bd68ac7_thumbnail.jpg,cropped_entities/6eae5ec1-2baa-4738-b959-d6322bd68ac7_cropped.jpg,grok-2-vision-1212,False
f9d793db-c36a-4db9-87ec-aab4bb54fb32,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Windmill,Isle of Man,1970s,Unknown,Used,$3-$7,Stamp featuring a windmill.,Common theme but still collectible.,,thumbnails/f9d793db-c36a-4db9-87ec-aab4bb54fb32_thumbnail.jpg,cropped_entities/f9d793db-c36a-4db9-87ec-aab4bb54fb32_cropped.jpg,grok-2-vision-1212,False
299816aa-d1dd-464d-97b7-16bccc3052dc,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Castle,Isle of Man,1970s,Unknown,Used,$3-$7,Stamp with a castle illustration.,Collectible for architecture enthusiasts.,,thumbnails/299816aa-d1dd-464d-97b7-16bccc3052dc_thumbnail.jpg,cropped_entities/299816aa-d1dd-464d-97b7-16bccc3052dc_cropped.jpg,grok-2-vision-1212,False
6f6d9388-486a-471e-b7a8-4aaa76b30f87,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Postman,Isle of Man,1970s,Unknown,Used,$3-$7,Stamp showing a postman.,Thematic interest in postal history.,,thumbnails/6f6d9388-486a-471e-b7a8-4aaa76b30f87_thumbnail.jpg,cropped_entities/6f6d9388-486a-471e-b7a8-4aaa76b30f87_cropped.jpg,grok-2-vision-1212,False
ff165fb3-0fd0-4df3-9783-6e6f0e5fdbaa,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Queen Elizabeth II,Isle of Man,1970s,Unknown,Used,$5-$10,Stamp featuring Queen Elizabeth II.,Highly collectible due to royal theme.,,thumbnails/ff165fb3-0fd0-4df3-9783-6e6f0e5fdbaa_thumbnail.jpg,cropped_entities/ff165fb3-0fd0-4df3-9783-6e6f0e5fdbaa_cropped.jpg,grok-2-vision-1212,False
1adfd2c8-eca6-45fa-8025-d320302534d9,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Scouting,Isle of Man,1970s,Unknown,Used,$3-$7,Stamp related to scouting.,Collectible among scouting enthusiasts.,,thumbnails/1adfd2c8-eca6-45fa-8025-d320302534d9_thumbnail.jpg,cropped_entities/1adfd2c8-eca6-45fa-8025-d320302534d9_cropped.jpg,grok-2-vision-1212,False
0a554615-816b-4f11-b198-a94e0851e148,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Historical Figures,Isle of Man,1973,3p,Used,$1.50 ,Stamp depicting historical figures of the Isle of Man.,Common among collectors of British regional stamps.,,thumbnails/0a554615-816b-4f11-b198-a94e0851e148_thumbnail.jpg,cropped_entities/0a554615-816b-4f11-b198-a94e0851e148_cropped.jpg,grok-2-vision-1212,False
d34bd89a-512d-4ac9-b8b6-03ffa10efd86,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Coat of Arms,Isle of Man,1973,7½p,Used,$2.00 ,Stamp featuring the coat of arms of the Isle of Man.,Popular for thematic collectors focusing on heraldry.,,thumbnails/d34bd89a-512d-4ac9-b8b6-03ffa10efd86_thumbnail.jpg,cropped_entities/d34bd89a-512d-4ac9-b8b6-03ffa10efd86_cropped.jpg,grok-2-vision-1212,False
9de601ea-89d9-4151-b6eb-b00553844a9f,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Viking Ship,Isle of Man,1974,3p,Used,$1.50 ,Stamp showing a Viking longship.,Interest in Viking history makes this collectible.,,thumbnails/9de601ea-89d9-4151-b6eb-b00553844a9f_thumbnail.jpg,cropped_entities/9de601ea-89d9-4151-b6eb-b00553844a9f_cropped.jpg,grok-2-vision-1212,False
dd293e2e-303c-42d2-8da9-b419082dd3ba,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Birds,Isle of Man,1974,7½p,Used,$2.00 ,Stamp featuring various birds native to the Isle of Man.,Attractive to birdwatchers and nature enthusiasts.,,thumbnails/dd293e2e-303c-42d2-8da9-b419082dd3ba_thumbnail.jpg,cropped_entities/dd293e2e-303c-42d2-8da9-b419082dd3ba_cropped.jpg,grok-2-vision-1212,False
a4eadc12-76ce-4188-9328-9020df18b138,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Map,Isle of Man,1974,10p,Used,$2.50 ,Stamp with a map of the Isle of Man.,"Geographical theme, less common in collections.",,thumbnails/a4eadc12-76ce-4188-9328-9020df18b138_thumbnail.jpg,cropped_entities/a4eadc12-76ce-4188-9328-9020df18b138_cropped.jpg,grok-2-vision-1212,False
01404dc1-49c2-4e47-b652-9e49f7c444c2,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Historical Figures,Isle of Man,1973,3p,Used,$1.50 ,Stamp depicting historical figures of the Isle of Man.,Common among collectors of British regional stamps.,,thumbnails/01404dc1-49c2-4e47-b652-9e49f7c444c2_thumbnail.jpg,cropped_entities/01404dc1-49c2-4e47-b652-9e49f7c444c2_cropped.jpg,grok-2-vision-1212,False
abb9a2ad-7369-4d4a-aac4-45d27a5791d6,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Coat of Arms,Isle of Man,1973,7½p,Used,$2.00 ,Stamp featuring the coat of arms of the Isle of Man.,Popular for thematic collectors focusing on heraldry.,,thumbnails/abb9a2ad-7369-4d4a-aac4-45d27a5791d6_thumbnail.jpg,cropped_entities/abb9a2ad-7369-4d4a-aac4-45d27a5791d6_cropped.jpg,grok-2-vision-1212,False
8831e233-8891-4da2-bb24-f41498619a58,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Viking Ship,Isle of Man,1974,3p,Used,$1.50 ,Stamp showing a Viking longship.,Interest in Viking history makes this collectible.,,thumbnails/8831e233-8891-4da2-bb24-f41498619a58_thumbnail.jpg,cropped_entities/8831e233-8891-4da2-bb24-f41498619a58_cropped.jpg,grok-2-vision-1212,False
077dfa12-984f-4491-a76d-6c2f7c2b962e,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Birds,Isle of Man,1974,7½p,Used,$2.00 ,Stamp featuring various birds native to the Isle of Man.,Attractive to birdwatchers and nature enthusiasts.,,thumbnails/077dfa12-984f-4491-a76d-6c2f7c2b962e_thumbnail.jpg,cropped_entities/077dfa12-984f-4491-a76d-6c2f7c2b962e_cropped.jpg,grok-2-vision-1212,False
2f9d5a0e-b737-4353-8cde-10139d7863af,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Map,Isle of Man,1974,10p,Used,$2.50 ,Stamp with a map of the Isle of Man.,"Geographical theme, less common in collections.",,thumbnails/2f9d5a0e-b737-4353-8cde-10139d7863af_thumbnail.jpg,cropped_entities/2f9d5a0e-b737-4353-8cde-10139d7863af_cropped.jpg,grok-2-vision-1212,False
3786100f-eca1-46a6-89c6-03eb2e49dd0e,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Historical Figures,Isle of Man,1973,3p,Used,$1.50 ,Stamp depicting historical figures of the Isle of Man.,Common among collectors of British regional stamps.,,thumbnails/3786100f-eca1-46a6-89c6-03eb2e49dd0e_thumbnail.jpg,cropped_entities/3786100f-eca1-46a6-89c6-03eb2e49dd0e_cropped.jpg,grok-2-vision-1212,False
d6d51dee-48f8-43f4-9750-47fc506e03dc,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Coat of Arms,Isle of Man,1973,7½p,Used,$2.00 ,Stamp featuring the coat of arms of the Isle of Man.,Popular for thematic collectors focusing on heraldry.,,thumbnails/d6d51dee-48f8-43f4-9750-47fc506e03dc_thumbnail.jpg,cropped_entities/d6d51dee-48f8-43f4-9750-47fc506e03dc_cropped.jpg,grok-2-vision-1212,False
b0d10864-1557-445e-88ba-8144ab16c4d5,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Viking Ship,Isle of Man,1974,3p,Used,$1.50 ,Stamp showing a Viking longship.,Interest in Viking history makes this collectible.,,thumbnails/b0d10864-1557-445e-88ba-8144ab16c4d5_thumbnail.jpg,cropped_entities/b0d10864-1557-445e-88ba-8144ab16c4d5_cropped.jpg,grok-2-vision-1212,False
0fbb39eb-61d8-4edd-91b5-a4c30f158284,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Birds,Isle of Man,1974,7½p,Used,$2.00 ,Stamp featuring various birds native to the Isle of Man.,Attractive to birdwatchers and nature enthusiasts.,,thumbnails/0fbb39eb-61d8-4edd-91b5-a4c30f158284_thumbnail.jpg,cropped_entities/0fbb39eb-61d8-4edd-91b5-a4c30f158284_cropped.jpg,grok-2-vision-1212,False
8fb62574-dba2-450c-bd9c-c755e9ec6679,Isle of Man,IMG_1181.jpeg,10.0,Isle of Man Map,Isle of Man,1974,10p,Used,$2.50 ,Stamp with a map of the Isle of Man.,"Geographical theme, less common in collections.",,thumbnails/8fb62574-dba2-450c-bd9c-c755e9ec6679_thumbnail.jpg,cropped_entities/8fb62574-dba2-450c-bd9c-c755e9ec6679_cropped.jpg,grok-2-vision-1212,False
f4646de4-1c01-4e4d-bd9f-167720b275c1,Isle of Man,IMG_1180.jpeg,9.0,Isle of Man Chess Stamps,Isle of Man,1978,Various,Mint Never Hinged (MNH),$10-$50,"A set of stamps from the Isle of Man featuring chess pieces, part of the EUROPA series. Each stamp shows different chess pieces in various colors.",Highly collectible due to the theme and being part of the EUROPA series. The Isle of Man issues are popular among thematic collectors.,"Acquired from a local stamp show, well-preserved condition.",thumbnails/f4646de4-1c01-4e4d-bd9f-167720b275c1_thumbnail.jpg,cropped_entities/f4646de4-1c01-4e4d-bd9f-167720b275c1_cropped.jpg,grok-2-vision-1212,False
4131c814-cb50-4a79-bf40-d0d2055d7a4f,Isle of Man,IMG_1180.jpeg,9.0,Isle of Man Chess Stamps (Top),Isle of Man,1978,Various,Mint Never Hinged (MNH),$5-$20,"A smaller set of chess-themed stamps from the Isle of Man, also part of the EUROPA series, placed at the top of the page.",Less rare than the larger set but still collectible for thematic collections.,Part of the same acquisition as the larger set.,thumbnails/4131c814-cb50-4a79-bf40-d0d2055d7a4f_thumbnail.jpg,cropped_entities/4131c814-cb50-4a79-bf40-d0d2055d7a4f_cropped.jpg,grok-2-vision-1212,False
a844414b-d119-43c9-8c02-7bb2f19e62f0,Isle of Man,IMG_1180.jpeg,9.0,Isle of Man Chess Pieces,Isle of Man,1978,Various,Mint Never Hinged (MNH),$10-$30 per set,"A set of stamps from the Isle of Man issued in 1978, featuring chess pieces. The set includes different denominations with various chess pieces depicted.","Popular among thematic collectors of chess, European postal history, and Isle of Man issues. Part of the EUROPA series, which adds to its collectibility.",,thumbnails/a844414b-d119-43c9-8c02-7bb2f19e62f0_thumbnail.jpg,cropped_entities/a844414b-d119-43c9-8c02-7bb2f19e62f0_cropped.jpg,grok-2-vision-1212,False
03dfd878-ca98-4642-8c50-f5f8dbac4595,Isle of Man,IMG_1180.jpeg,9.0,Isle of Man Chess Pieces,Isle of Man,1975,Various,Mint Never Hinged (MNH),$10-$20 per set,A set of stamps from the Isle of Man featuring chess pieces. The set includes different denominations with various chess pieces depicted.,"Popular among thematic collectors, especially those interested in chess or historical artifacts. Part of the EUROPA series, which adds to its collectibility.",,thumbnails/03dfd878-ca98-4642-8c50-f5f8dbac4595_thumbnail.jpg,cropped_entities/03dfd878-ca98-4642-8c50-f5f8dbac4595_cropped.jpg,grok-2-vision-1212,False
11c0d5c4-8ecd-4194-856f-54ec76bdb1dc,Isle of Man,IMG_1180.jpeg,9.0,Isle of Man Chess Pieces,Isle of Man,1976,Various,Mint Never Hinged (MNH),$10-$20 per set,A set of stamps from the Isle of Man featuring chess pieces. The set includes different denominations with various chess pieces depicted.,"Popular among thematic collectors, especially those interested in chess or historical artifacts. Part of the EUROPA series, which adds to its collectibility.",,thumbnails/11c0d5c4-8ecd-4194-856f-54ec76bdb1dc_thumbnail.jpg,cropped_entities/11c0d5c4-8ecd-4194-856f-54ec76bdb1dc_cropped.jpg,grok-2-vision-1212,False
19de75b1-f836-4f8d-a0f5-aa10853c4710,Isle of Man,IMG_1179.jpeg,8.0,Isle of Man Europa 1978,Isle of Man,1978,Various,Mint Never Hinged,$10-$20 per set,"A set of stamps issued for the Europa series in 1978, featuring various designs in different colors including green, orange, and blue. Each stamp has a denomination and the word 'EUROPA' at the bottom.","Popular among thematic collectors due to the Europa theme, which is part of a long-standing series.",Acquired in a bulk purchase from an estate sale.,thumbnails/19de75b1-f836-4f8d-a0f5-aa10853c4710_thumbnail.jpg,cropped_entities/19de75b1-f836-4f8d-a0f5-aa10853c4710_cropped.jpg,grok-2-vision-1212,False
e2c21a48-66dd-4702-b593-68d73b54b91a,Isle of Man,IMG_1179.jpeg,8.0,Isle of Man Europa 1978 (Top Row),Isle of Man,1978,Various,Mint Never Hinged,$2-$5 per stamp,"Top row of the Europa 1978 set, featuring three stamps in green, orange, and blue with the Isle of Man coat of arms.",These stamps are part of a collectible series and are sought after for complete sets.,Part of a larger collection focusing on European postal history.,thumbnails/e2c21a48-66dd-4702-b593-68d73b54b91a_thumbnail.jpg,cropped_entities/e2c21a48-66dd-4702-b593-68d73b54b91a_cropped.jpg,grok-2-vision-1212,False
395bc200-c06b-47f4-855d-03e5623ac678,Isle of Man,IMG_1178.jpeg,7.0,Isle of Man Birds,Isle of Man,1980s,£1.00,Mint Never Hinged (MNH),$5-10,Set of four stamps featuring different birds from the Isle of Man.,Popular among bird enthusiasts and Isle of Man collectors.,,thumbnails/395bc200-c06b-47f4-855d-03e5623ac678_thumbnail.jpg,cropped_entities/395bc200-c06b-47f4-855d-03e5623ac678_cropped.jpg,grok-2-vision-1212,False
c29a0692-2bf5-43b4-b12f-a17d02dece00,Isle of Man,IMG_1178.jpeg,7.0,Isle of Man Cats,Isle of Man,1980s,£1.25,Mint Never Hinged (MNH),$5-10,Set of four stamps featuring different cats from the Isle of Man.,Attractive to cat lovers and Isle of Man collectors.,,thumbnails/c29a0692-2bf5-43b4-b12f-a17d02dece00_thumbnail.jpg,cropped_entities/c29a0692-2bf5-43b4-b12f-a17d02dece00_cropped.jpg,grok-2-vision-1212,False
a63e4a8c-06a5-4816-80e2-1ac59060270f,Isle of Man,IMG_1178.jpeg,7.0,Isle of Man Birds (Second Set),Isle of Man,1980s,£1.25,Mint Never Hinged (MNH),$5-10,Set of four stamps featuring different birds from the Isle of Man.,"Complement to the first bird set, enhancing thematic collections.",,thumbnails/a63e4a8c-06a5-4816-80e2-1ac59060270f_thumbnail.jpg,cropped_entities/a63e4a8c-06a5-4816-80e2-1ac59060270f_cropped.jpg,grok-2-vision-1212,False
49809870-2e2b-4740-b92a-11c4eabe464e,Isle of Man,IMG_1178.jpeg,7.0,Isle of Man History,Isle of Man,1980s,Sheet Value,Mint Never Hinged (MNH),$10-20,Set of four stamps depicting historical scenes from the Isle of Man.,Valuable for historical theme collectors.,,thumbnails/49809870-2e2b-4740-b92a-11c4eabe464e_thumbnail.jpg,cropped_entities/49809870-2e2b-4740-b92a-11c4eabe464e_cropped.jpg,grok-2-vision-1212,False
383598c3-4cc3-4f42-954c-3568a0efcbe9,Isle of Man,IMG_1178.jpeg,7.0,Isle of Man Royalty,Isle of Man,1980s,14p,Used,$1-3,Single stamp featuring a royal figure from the Isle of Man.,"Less common due to used condition, but still collectible.",,thumbnails/383598c3-4cc3-4f42-954c-3568a0efcbe9_thumbnail.jpg,cropped_entities/383598c3-4cc3-4f42-954c-3568a0efcbe9_cropped.jpg,grok-2-vision-1212,False
8d5917b6-926e-48a1-a629-0dd05e43a3a6,Isle of Man,IMG_1178.jpeg,7.0,Birds of the Isle of Man,Isle of Man,1980s,4 x 12p,Mint Never Hinged (MNH),$5-$10,Set of four stamps featuring various birds native to the Isle of Man.,Popular among thematic collectors focusing on wildlife or birds.,,thumbnails/8d5917b6-926e-48a1-a629-0dd05e43a3a6_thumbnail.jpg,cropped_entities/8d5917b6-926e-48a1-a629-0dd05e43a3a6_cropped.jpg,grok-2-vision-1212,False
9d5ff62f-fdf7-482a-9895-23d568495ca3,Isle of Man,IMG_1178.jpeg,7.0,Wildlife of the Isle of Man,Isle of Man,1980s,4 x 12p,Mint Never Hinged (MNH),$5-$10,Set of four stamps featuring wildlife scenes from the Isle of Man.,Appealing to collectors interested in fauna and natural history.,,thumbnails/9d5ff62f-fdf7-482a-9895-23d568495ca3_thumbnail.jpg,cropped_entities/9d5ff62f-fdf7-482a-9895-23d568495ca3_cropped.jpg,grok-2-vision-1212,False
b1583c2c-9aa4-4ba5-b9ee-a904d75c3008,Isle of Man,IMG_1178.jpeg,7.0,Birds of Prey,Isle of Man,1980s,4 x 25p,Mint Never Hinged (MNH),$10-$15,Set of four stamps showcasing different birds of prey.,Highly collectible due to the thematic interest in birds of prey.,,thumbnails/b1583c2c-9aa4-4ba5-b9ee-a904d75c3008_thumbnail.jpg,cropped_entities/b1583c2c-9aa4-4ba5-b9ee-a904d75c3008_cropped.jpg,grok-2-vision-1212,False
552786ac-5185-45ef-b442-8ae99ab880da,Isle of Man,IMG_1178.jpeg,7.0,Historical Figures,Isle of Man,1980s,4 x 25p,Mint Never Hinged (MNH),$10-$15,Set of four stamps depicting historical figures from the Isle of Man.,Valued by collectors of historical and cultural themes.,,thumbnails/552786ac-5185-45ef-b442-8ae99ab880da_thumbnail.jpg,cropped_entities/552786ac-5185-45ef-b442-8ae99ab880da_cropped.jpg,grok-2-vision-1212,False
78473530-02d1-48d5-b547-fe89cc5e78e5,Isle of Man,IMG_1178.jpeg,7.0,Portrait Stamp,Isle of Man,1980s,18p,Used,$2-$5,"Single stamp with a portrait, possibly of a historical figure or notable person from the Isle of Man.",Less collectible due to the used condition but still of interest for thematic collections.,,thumbnails/78473530-02d1-48d5-b547-fe89cc5e78e5_thumbnail.jpg,cropped_entities/78473530-02d1-48d5-b547-fe89cc5e78e5_cropped.jpg,grok-2-vision-1212,False
e85aea53-dcf5-427d-988c-7d4a89a43f04,Isle of Man,IMG_1178.jpeg,7.0,Birds of the Isle of Man,Isle of Man,1980s,£1.00,Mint Never Hinged,$10-$20,A set of four stamps depicting different birds of the Isle of Man. The birds are illustrated in their natural habitats.,Popular among thematic collectors focusing on birds or wildlife.,,thumbnails/e85aea53-dcf5-427d-988c-7d4a89a43f04_thumbnail.jpg,cropped_entities/e85aea53-dcf5-427d-988c-7d4a89a43f04_cropped.jpg,grok-2-vision-1212,False
9ce269da-0cd6-416f-954d-3baa6865dfd9,Isle of Man,IMG_1178.jpeg,7.0,Cats of the Isle of Man,Isle of Man,1980s,£1.25,Mint Never Hinged,$15-$25,A set of four stamps featuring different breeds of cats found on the Isle of Man. Each stamp has a detailed illustration of a cat.,Appealing to cat enthusiasts and thematic collectors.,,thumbnails/9ce269da-0cd6-416f-954d-3baa6865dfd9_thumbnail.jpg,cropped_entities/9ce269da-0cd6-416f-954d-3baa6865dfd9_cropped.jpg,grok-2-vision-1212,False
a8d0a4a7-a100-48ed-9706-eaa8fd9f31e0,Isle of Man,IMG_1178.jpeg,7.0,Birds of the Isle of Man,Isle of Man,1980s,£1.25,Mint Never Hinged,$10-$20,A set of four stamps showing various birds in flight or perched. The stamps are colorful and detailed.,"Similar to the first set, these are popular among bird collectors.",,thumbnails/a8d0a4a7-a100-48ed-9706-eaa8fd9f31e0_thumbnail.jpg,cropped_entities/a8d0a4a7-a100-48ed-9706-eaa8fd9f31e0_cropped.jpg,grok-2-vision-1212,False
086f784b-52e8-4d2d-91ae-0d07d1f58fd3,Isle of Man,IMG_1178.jpeg,7.0,Manx Symbols,Isle of Man,1980s,£1.25,Mint Never Hinged,$15-$25,"A set of four stamps depicting various symbols of the Isle of Man, including the triskelion and historical figures.",These stamps are of interest to collectors of cultural and historical themes.,,thumbnails/086f784b-52e8-4d2d-91ae-0d07d1f58fd3_thumbnail.jpg,cropped_entities/086f784b-52e8-4d2d-91ae-0d07d1f58fd3_cropped.jpg,grok-2-vision-1212,False
30006dfd-ccca-4c06-9bf9-9e9e8960004e,Isle of Man,IMG_1178.jpeg,7.0,Isle of Man Postage,Isle of Man,1980s,£1.00,Used,$5-$10,"A single stamp featuring a historical figure from the Isle of Man, likely a monarch or notable person.","Less collectible due to condition, but still of interest to Isle of Man collectors.",,thumbnails/30006dfd-ccca-4c06-9bf9-9e9e8960004e_thumbnail.jpg,cropped_entities/30006dfd-ccca-4c06-9bf9-9e9e8960004e_cropped.jpg,grok-2-vision-1212,False
e8b210a2-e333-439e-8461-9d8db985202b,Isle of Man,IMG_1177.jpeg,6.0,Isle of Man Aviation,Isle of Man,1980s,Various,Used,$5-10 each,"A series of stamps depicting various aircraft, part of an aviation-themed collection from the Isle of Man.","Popular among aviation enthusiasts, moderately collectible.",Part of a thematic collection,thumbnails/e8b210a2-e333-439e-8461-9d8db985202b_thumbnail.jpg,cropped_entities/e8b210a2-e333-439e-8461-9d8db985202b_cropped.jpg,grok-2-vision-1212,False
19bf14c7-1034-465a-9566-e65bf01b2984,Isle of Man,IMG_1177.jpeg,6.0,Isle of Man Landmarks,Isle of Man,1980s,Various,Used,$5-10 each,"Stamps featuring famous landmarks of the Isle of Man, including towers and historical buildings.",Collectible for those interested in regional history and architecture.,Acquired at a stamp show,thumbnails/19bf14c7-1034-465a-9566-e65bf01b2984_thumbnail.jpg,cropped_entities/19bf14c7-1034-465a-9566-e65bf01b2984_cropped.jpg,grok-2-vision-1212,False
815ffff2-0a8a-4914-8116-e61fe39f032a,Isle of Man,IMG_1177.jpeg,6.0,Isle of Man Nature,Isle of Man,1980s,Various,Used,$5-10 each,"Stamps showcasing the natural wildlife of the Isle of Man, including birds and animals.",Appealing to wildlife and nature collectors.,From a local collector,thumbnails/815ffff2-0a8a-4914-8116-e61fe39f032a_thumbnail.jpg,cropped_entities/815ffff2-0a8a-4914-8116-e61fe39f032a_cropped.jpg,grok-2-vision-1212,False
9363fc69-e905-40cf-b731-826e999ea905,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Coat of Arms,Isle of Man,1973,3p,Mint,$1-2,Stamp featuring the coat of arms of the Isle of Man.,"Common stamp, good for beginners.",,thumbnails/9363fc69-e905-40cf-b731-826e999ea905_thumbnail.jpg,cropped_entities/9363fc69-e905-40cf-b731-826e999ea905_cropped.jpg,grok-2-vision-1212,False
2ccd6d0c-f4d7-495c-8535-974c6d1d85ff,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Viking Longship,Isle of Man,1974,7p,Mint,$2-3,Stamp depicting a Viking longship.,"Part of a popular series, moderately collectible.",,thumbnails/2ccd6d0c-f4d7-495c-8535-974c6d1d85ff_thumbnail.jpg,cropped_entities/2ccd6d0c-f4d7-495c-8535-974c6d1d85ff_cropped.jpg,grok-2-vision-1212,False
7974159f-d5d5-45c9-969e-4a8f8bb49766,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Triskelion,Isle of Man,1974,9p,Mint,$2-3,Stamp with the Triskelion symbol.,"Symbolic of Isle of Man, collectible.",,thumbnails/7974159f-d5d5-45c9-969e-4a8f8bb49766_thumbnail.jpg,cropped_entities/7974159f-d5d5-45c9-969e-4a8f8bb49766_cropped.jpg,grok-2-vision-1212,False
6ff48b91-009a-4687-ba81-588365afe395,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Castle Rushen,Isle of Man,1975,3p,Mint,$1-2,Stamp showing Castle Rushen.,"Historic site, moderately collectible.",,thumbnails/6ff48b91-009a-4687-ba81-588365afe395_thumbnail.jpg,cropped_entities/6ff48b91-009a-4687-ba81-588365afe395_cropped.jpg,grok-2-vision-1212,False
88c08a09-d6a8-4b41-a943-637d235b39b4,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Manx Cat,Isle of Man,1975,7p,Mint,$2-3,Stamp featuring the Manx cat.,Popular due to the unique cat breed.,,thumbnails/88c08a09-d6a8-4b41-a943-637d235b39b4_thumbnail.jpg,cropped_entities/88c08a09-d6a8-4b41-a943-637d235b39b4_cropped.jpg,grok-2-vision-1212,False
2f113bf5-0115-41a3-a049-ac9a57a693b3,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Queen Elizabeth II,Isle of Man,1976,11p,Mint,$3-4,Stamp with Queen Elizabeth II portrait.,Royalty stamps are always collectible.,,thumbnails/2f113bf5-0115-41a3-a049-ac9a57a693b3_thumbnail.jpg,cropped_entities/2f113bf5-0115-41a3-a049-ac9a57a693b3_cropped.jpg,grok-2-vision-1212,False
a296474d-35bf-4201-b393-c7c3c66d4615,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Laxey Wheel,Isle of Man,1976,13p,Mint,$3-4,Stamp showing the Laxey Wheel.,"Historic engineering marvel, collectible.",,thumbnails/a296474d-35bf-4201-b393-c7c3c66d4615_thumbnail.jpg,cropped_entities/a296474d-35bf-4201-b393-c7c3c66d4615_cropped.jpg,grok-2-vision-1212,False
e5baa8c6-fabe-438c-8612-f3c756f6daf2,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Peel Castle,Isle of Man,1977,9p,Mint,$2-3,Stamp depicting Peel Castle.,"Historic site, moderately collectible.",,thumbnails/e5baa8c6-fabe-438c-8612-f3c756f6daf2_thumbnail.jpg,cropped_entities/e5baa8c6-fabe-438c-8612-f3c756f6daf2_cropped.jpg,grok-2-vision-1212,False
f30ede89-83ed-48db-876d-0e505047a2c0,Isle of Man,IMG_1176.jpeg,5.0,Isle of Man Snaefell Mountain Railway,Isle of Man,1977,11p,Mint,$3-4,Stamp with the Snaefell Mountain Railway.,"Popular tourist attraction, collectible.",,thumbnails/f30ede89-83ed-48db-876d-0e505047a2c0_thumbnail.jpg,cropped_entities/f30ede89-83ed-48db-876d-0e505047a2c0_cropped.jpg,grok-2-vision-1212,False
